"Relative Time (Process)","onFlashIPA_v0 - system/gpu.0.memoryAllocatedBytes","onFlashIPA_v0 - system/gpu.0.memoryAllocatedBytes__MIN","onFlashIPA_v0 - system/gpu.0.memoryAllocatedBytes__MAX"
"8656.93803762","1594032128","1594032128","1594032128"
"8671.938026177","1594032128","1594032128","1594032128"
"8686.93862201","1594032128","1594032128","1594032128"
"8701.938365541","1594032128","1594032128","1594032128"
"8716.938318763","1594032128","1594032128","1594032128"
"8731.937850883","1594032128","1594032128","1594032128"
"8746.938546309","1594032128","1594032128","1594032128"
"8761.93883334","1594032128","1594032128","1594032128"
"8776.938317539","1594032128","1594032128","1594032128"
"8791.938501316","1594032128","1594032128","1594032128"
"8806.938383613","1594032128","1594032128","1594032128"
"8821.93853242","1594032128","1594032128","1594032128"
"8836.938756911","1594032128","1594032128","1594032128"
"8851.939259962","1594032128","1594032128","1594032128"
"8866.938120605","1594032128","1594032128","1594032128"
"8881.938040133","1594032128","1594032128","1594032128"
"8896.937984719","1594032128","1594032128","1594032128"
"8911.938429566","1594032128","1594032128","1594032128"
"8926.937986389","1594032128","1594032128","1594032128"
"8941.938914094","1594032128","1594032128","1594032128"
"8956.938029746","1594032128","1594032128","1594032128"
"8971.937867552","1594032128","1594032128","1594032128"
"8986.938636904","1594032128","1594032128","1594032128"
"9001.937817622","1594032128","1594032128","1594032128"
"9016.938655091","1594032128","1594032128","1594032128"
"9031.93885346","1594032128","1594032128","1594032128"
"9046.938291326","1594032128","1594032128","1594032128"
"9061.938335541","1594032128","1594032128","1594032128"
"9076.938863406","1594032128","1594032128","1594032128"
"9091.938554788","1594032128","1594032128","1594032128"
"9106.937785294","1594032128","1594032128","1594032128"
"9121.938551796","1594032128","1594032128","1594032128"
"9136.938532011","1594032128","1594032128","1594032128"
"9151.938090355","1594032128","1594032128","1594032128"
"9166.938788849","1594032128","1594032128","1594032128"
"9181.93783982","1594032128","1594032128","1594032128"
"9196.937943656","1594032128","1594032128","1594032128"
"9211.93855065","1594032128","1594032128","1594032128"
"9226.937930381","1594032128","1594032128","1594032128"
"9241.938631331","1594032128","1594032128","1594032128"
"9256.937747874","1594032128","1594032128","1594032128"
"9271.938736711","1594032128","1594032128","1594032128"
"9286.938192566","1594032128","1594032128","1594032128"
"9301.938422932","1594032128","1594032128","1594032128"
"9316.937831293","1594032128","1594032128","1594032128"
"9331.93863775","1594032128","1594032128","1594032128"
"9346.938474036","1594032128","1594032128","1594032128"
"9361.938227843","1594032128","1594032128","1594032128"
"9376.938411925","1594032128","1594032128","1594032128"
"9391.937963083","1594032128","1594032128","1594032128"
"9406.9384487","1594032128","1594032128","1594032128"
"9421.937849088","1594032128","1594032128","1594032128"
"9436.938236594","1594032128","1594032128","1594032128"
"9451.937935468","1594032128","1594032128","1594032128"
"9466.938499971","1594032128","1594032128","1594032128"
"9481.938703192","1594032128","1594032128","1594032128"
"9496.938294053","1594032128","1594032128","1594032128"
"9511.93849879","1594032128","1594032128","1594032128"
"9526.938048273","1594032128","1594032128","1594032128"
"9541.938194171","1594032128","1594032128","1594032128"
"9556.938374876","1594032128","1594032128","1594032128"
"9571.938459288","1594032128","1594032128","1594032128"
"9586.938396119","1594032128","1594032128","1594032128"
"9601.938383703","1594032128","1594032128","1594032128"
"9616.938223276","1594032128","1594032128","1594032128"
"9631.938667899","1594032128","1594032128","1594032128"
"9646.938368461","1594032128","1594032128","1594032128"
"9661.938602688","1594032128","1594032128","1594032128"
"9676.938343763","1594032128","1594032128","1594032128"
"9691.938824951","1594032128","1594032128","1594032128"
"9706.937853742","1594032128","1594032128","1594032128"
"9721.938910024","1594032128","1594032128","1594032128"
"9736.938815399","1594032128","1594032128","1594032128"
"9751.938023387","1594032128","1594032128","1594032128"
"9766.937869866","1594032128","1594032128","1594032128"
"9781.938553737","1594032128","1594032128","1594032128"
"9796.938976578","1594032128","1594032128","1594032128"
"9811.938357865","1594032128","1594032128","1594032128"
"9826.938854528","1594032128","1594032128","1594032128"
"9841.938558994","1594032128","1594032128","1594032128"
"9856.938810417","1594032128","1594032128","1594032128"
"9871.93806629","1594032128","1594032128","1594032128"
"9886.938192158","1594032128","1594032128","1594032128"
"9901.938865091","1594032128","1594032128","1594032128"
"9916.93787105","1594032128","1594032128","1594032128"
"9931.93865669","1594032128","1594032128","1594032128"
"9946.938092469","1594032128","1594032128","1594032128"
"9961.938801229","1594032128","1594032128","1594032128"
"9976.938443133","1594032128","1594032128","1594032128"
"9991.938880517","1594032128","1594032128","1594032128"
"10006.938468848","1594032128","1594032128","1594032128"
"10021.937965326","1594032128","1594032128","1594032128"
"10036.93816935","1594032128","1594032128","1594032128"
"10051.938406422","1594032128","1594032128","1594032128"
"10066.938586924","1594032128","1594032128","1594032128"
"10081.938467063","1594032128","1594032128","1594032128"
"10096.938426146","1594032128","1594032128","1594032128"
"10111.938715803","1594032128","1594032128","1594032128"
"10126.938857087","1594032128","1594032128","1594032128"
"10141.938030098","1594032128","1594032128","1594032128"
"10156.938313349","1594032128","1594032128","1594032128"
"10171.938714475","1594032128","1594032128","1594032128"
"10186.938612956","1594032128","1594032128","1594032128"
"10201.938208744","1594032128","1594032128","1594032128"
"10216.938771812","1594032128","1594032128","1594032128"
"10231.938840684","1594032128","1594032128","1594032128"
"10246.938364946","1594032128","1594032128","1594032128"
"10261.93830824","1594032128","1594032128","1594032128"
"10276.938962932","1594032128","1594032128","1594032128"
"10291.938771598","1594032128","1594032128","1594032128"
"10306.938592763","1594032128","1594032128","1594032128"
"10321.938319628","1594032128","1594032128","1594032128"
"10336.938138624","1594032128","1594032128","1594032128"
"10351.938825732","1594032128","1594032128","1594032128"
"10366.938377418","1594032128","1594032128","1594032128"
"10381.938731595","1594032128","1594032128","1594032128"
"10396.938304675","1594032128","1594032128","1594032128"
"10411.938798367","1594032128","1594032128","1594032128"
"10426.938799519","1594032128","1594032128","1594032128"
"10441.938576499","1594032128","1594032128","1594032128"
"10456.938016724","1594032128","1594032128","1594032128"
"10471.938457377","1594032128","1594032128","1594032128"
"10486.937999514","1594032128","1594032128","1594032128"
"10501.938103922","1594032128","1594032128","1594032128"
"10516.938260569","1594032128","1594032128","1594032128"
"10531.938653856","1594032128","1594032128","1594032128"
"10546.938640533","1594032128","1594032128","1594032128"
"10561.938462561","1594032128","1594032128","1594032128"
"10576.938330687","1594032128","1594032128","1594032128"
"10591.937819319","1594032128","1594032128","1594032128"
"10606.938325699","1594032128","1594032128","1594032128"
"10621.938183455","1594032128","1594032128","1594032128"
"10636.938338662","1594032128","1594032128","1594032128"
"10651.938398533","1594032128","1594032128","1594032128"
"10666.93868632","1594032128","1594032128","1594032128"
"10681.937992155","1594032128","1594032128","1594032128"
"10696.937834039","1594032128","1594032128","1594032128"
"10711.938475244","1594032128","1594032128","1594032128"
"10726.938108728","1594032128","1594032128","1594032128"
"10741.938800686","1594032128","1594032128","1594032128"
"10756.938339019","1594032128","1594032128","1594032128"
"10771.937916913","1594032128","1594032128","1594032128"
"10786.938459716","1594032128","1594032128","1594032128"
"10801.938807589","1594032128","1594032128","1594032128"
"10816.938039577","1594032128","1594032128","1594032128"
"10831.938007746","1594032128","1594032128","1594032128"
"10846.93859934","1594032128","1594032128","1594032128"
"10861.937688355","1594032128","1594032128","1594032128"
"10876.938361596","1594032128","1594032128","1594032128"
"10891.938278611","1594032128","1594032128","1594032128"
"10906.937748168","1594032128","1594032128","1594032128"
"10921.938148784","1594032128","1594032128","1594032128"
"10936.938371013","1594032128","1594032128","1594032128"
"10951.938049417","1594032128","1594032128","1594032128"
"10966.93788886","1594032128","1594032128","1594032128"
"10981.938146094","1594032128","1594032128","1594032128"
"10996.938628649","1594032128","1594032128","1594032128"
"11011.938313824","1594032128","1594032128","1594032128"
"11026.938570167","1594032128","1594032128","1594032128"
"11041.938976595","1594032128","1594032128","1594032128"
"11056.939041625","1594032128","1594032128","1594032128"
"11071.938237413","1594032128","1594032128","1594032128"
"11086.938368952","1594032128","1594032128","1594032128"
"11101.938870094","1594032128","1594032128","1594032128"
"11116.938611066","1594032128","1594032128","1594032128"
"11131.938018157","1594032128","1594032128","1594032128"
"11146.938430467","1594032128","1594032128","1594032128"
"11161.938848461","1594032128","1594032128","1594032128"
"11176.938298745","1594032128","1594032128","1594032128"
"11191.938546872","1594032128","1594032128","1594032128"
"11206.938630501","1594032128","1594032128","1594032128"
"11221.938289801","1594032128","1594032128","1594032128"
"11236.938707069","1594032128","1594032128","1594032128"
"11251.938535187","1594032128","1594032128","1594032128"
"11266.938729222","1594032128","1594032128","1594032128"
"11281.937996299","1594032128","1594032128","1594032128"
"11296.938550515","1594032128","1594032128","1594032128"
"11311.938758785","1594032128","1594032128","1594032128"
"11326.938836871","1594032128","1594032128","1594032128"
"11341.938386198","1594032128","1594032128","1594032128"
"11356.938549444","1594032128","1594032128","1594032128"
"11371.938703137","1594032128","1594032128","1594032128"
"11386.937928198","1594032128","1594032128","1594032128"
"11401.938331222","1594032128","1594032128","1594032128"
"11416.938707832","1594032128","1594032128","1594032128"
"11431.938228555","1594032128","1594032128","1594032128"
"11446.938351645","1594032128","1594032128","1594032128"
"11461.938690659","1594032128","1594032128","1594032128"
"11476.938223106","1594032128","1594032128","1594032128"
"11491.938244704","1594032128","1594032128","1594032128"
"11506.938799482","1594032128","1594032128","1594032128"
"11521.938577443","1594032128","1594032128","1594032128"
"11536.938922767","1594032128","1594032128","1594032128"
"11551.938363636","1594032128","1594032128","1594032128"
"11566.938855411","1594032128","1594032128","1594032128"
"11581.938622064","1594032128","1594032128","1594032128"
"11596.938183572","1594032128","1594032128","1594032128"
"11611.940298204","1594032128","1594032128","1594032128"
"11626.938488584","1594032128","1594032128","1594032128"
"11641.938727323","1594032128","1594032128","1594032128"
"11656.938218878","1594032128","1594032128","1594032128"
"11671.938748321","1594032128","1594032128","1594032128"
"11686.938259721","1594032128","1594032128","1594032128"
"11701.938804842","1594032128","1594032128","1594032128"
"11716.938603239","1594032128","1594032128","1594032128"
"11731.938022879","1594032128","1594032128","1594032128"
"11746.938735448","1594032128","1594032128","1594032128"
"11761.9384459","1594032128","1594032128","1594032128"
"11776.938156847","1594032128","1594032128","1594032128"
"11791.938386715","1594032128","1594032128","1594032128"
"11806.938159712","1594032128","1594032128","1594032128"
"11821.93904058","1594032128","1594032128","1594032128"
"11836.938154338","1594032128","1594032128","1594032128"
"11851.938262197","1594032128","1594032128","1594032128"
"11866.938626667","1594032128","1594032128","1594032128"
"11881.938753219","1594032128","1594032128","1594032128"
"11896.938074083","1594032128","1594032128","1594032128"
"11911.937920646","1594032128","1594032128","1594032128"
"11926.938381394","1594032128","1594032128","1594032128"
"11941.938132657","1594032128","1594032128","1594032128"
"11956.938608218","1594032128","1594032128","1594032128"
"11971.93882198","1594032128","1594032128","1594032128"
"11986.93842064","1594032128","1594032128","1594032128"
"12001.938001525","1594032128","1594032128","1594032128"
"12016.938499989","1594032128","1594032128","1594032128"
"12031.938029823","1594032128","1594032128","1594032128"
"12046.938103658","1594032128","1594032128","1594032128"
"12061.938328546","1594032128","1594032128","1594032128"
"12076.938151916","1594032128","1594032128","1594032128"
"12091.938075231","1594032128","1594032128","1594032128"
"12106.937959825","1594032128","1594032128","1594032128"
"12121.938484983","1594032128","1594032128","1594032128"
"12136.938626631","1594032128","1594032128","1594032128"
"12151.938737938","1594032128","1594032128","1594032128"
"12166.938782918","1594032128","1594032128","1594032128"
"12181.938539636","1594032128","1594032128","1594032128"
"12196.93858168","1594032128","1594032128","1594032128"
"12211.938934252","1594032128","1594032128","1594032128"
"12226.938010575","1594032128","1594032128","1594032128"
"12241.93859172","1594032128","1594032128","1594032128"
"12256.938635146","1594032128","1594032128","1594032128"
"12271.938492322","1594032128","1594032128","1594032128"
"12286.938246278","1594032128","1594032128","1594032128"
"12301.938679568","1594032128","1594032128","1594032128"
"12316.9386022","1594032128","1594032128","1594032128"
"12331.93800556","1594032128","1594032128","1594032128"
"12346.938347072","1594032128","1594032128","1594032128"
"12361.937909535","1594032128","1594032128","1594032128"
"12376.938414579","1594032128","1594032128","1594032128"
"12391.938355541","1594032128","1594032128","1594032128"
"12406.938199585","1594032128","1594032128","1594032128"
"12421.938431105","1594032128","1594032128","1594032128"
"12436.93840988","1594032128","1594032128","1594032128"
"12451.938350268","1594032128","1594032128","1594032128"
"12466.938411374","1594032128","1594032128","1594032128"
"12481.938163062","1594032128","1594032128","1594032128"
"12496.938012868","1594032128","1594032128","1594032128"
"12511.938747235","1594032128","1594032128","1594032128"
"12526.938376274","1594032128","1594032128","1594032128"
"12541.938771237","1594032128","1594032128","1594032128"
"12556.938750973","1594032128","1594032128","1594032128"
"12571.938258528","1594032128","1594032128","1594032128"
"12586.938192341","1594032128","1594032128","1594032128"
"12601.938605716","1594032128","1594032128","1594032128"
"12616.93866043","1594032128","1594032128","1594032128"
"12631.938968998","1594032128","1594032128","1594032128"
"12646.938386568","1594032128","1594032128","1594032128"
"12661.938017113","1594032128","1594032128","1594032128"
"12676.938951321","1594032128","1594032128","1594032128"
"12691.937984675","1594032128","1594032128","1594032128"
"12706.938469811","1594032128","1594032128","1594032128"
"12721.938287184","1594032128","1594032128","1594032128"
"12736.938921391","1594032128","1594032128","1594032128"
"12751.938345854","1594032128","1594032128","1594032128"
"12766.938617961","1594032128","1594032128","1594032128"
"12781.938384993","1594032128","1594032128","1594032128"
"12796.938293612","1594032128","1594032128","1594032128"
"12811.938927001","1594032128","1594032128","1594032128"
"12826.938076115","1594032128","1594032128","1594032128"
"12841.938522625","1594032128","1594032128","1594032128"
"12856.938193573","1594032128","1594032128","1594032128"
"12871.937928606","1594032128","1594032128","1594032128"
"12886.938600092","1594032128","1594032128","1594032128"
"12901.938478451","1594032128","1594032128","1594032128"
"12916.938482843","1594032128","1594032128","1594032128"
"12931.938684369","1594032128","1594032128","1594032128"
"12946.938893646","1594032128","1594032128","1594032128"
"12961.938671397","1594032128","1594032128","1594032128"
"12976.938274186","1594032128","1594032128","1594032128"
"12991.939053896","1594032128","1594032128","1594032128"
"13006.939143334","1594032128","1594032128","1594032128"
"13021.938624962","1594032128","1594032128","1594032128"
"13036.938024152","1594032128","1594032128","1594032128"
"13051.938050246","1594032128","1594032128","1594032128"
"13066.938869352","1594032128","1594032128","1594032128"
"13081.937965055","1594032128","1594032128","1594032128"
"13096.938059243","1594032128","1594032128","1594032128"
"13111.938734731","1594032128","1594032128","1594032128"
"13126.938951479","1594032128","1594032128","1594032128"
"13141.938246338","1594032128","1594032128","1594032128"
"13156.938423886","1594032128","1594032128","1594032128"
"13171.938662795","1594032128","1594032128","1594032128"
"13186.938768105","1594032128","1594032128","1594032128"
"13201.93804268","1594032128","1594032128","1594032128"
"13216.937975843","1594032128","1594032128","1594032128"
"13231.938613938","1594032128","1594032128","1594032128"
"13246.938794788","1594032128","1594032128","1594032128"
"13261.938423135","1594032128","1594032128","1594032128"
"13276.937751494","1594032128","1594032128","1594032128"
"13291.938457802","1594032128","1594032128","1594032128"
"13306.938417681","1594032128","1594032128","1594032128"
"13321.938229994","1594032128","1594032128","1594032128"
"13336.938806183","1594032128","1594032128","1594032128"
"13351.938076185","1594032128","1594032128","1594032128"
"13366.938413204","1594032128","1594032128","1594032128"
"13381.937865665","1594032128","1594032128","1594032128"
"13396.938931157","1594032128","1594032128","1594032128"
"13411.938514329","1594032128","1594032128","1594032128"
"13426.93824217","1594032128","1594032128","1594032128"
"13441.938779874","1594032128","1594032128","1594032128"
"13456.937995108","1594032128","1594032128","1594032128"
"13471.938650291","1594032128","1594032128","1594032128"
"13486.938761281","1594032128","1594032128","1594032128"
"13501.938616017","1594032128","1594032128","1594032128"
"13516.938070232","1594032128","1594032128","1594032128"
"13531.938866008","1594032128","1594032128","1594032128"
"13546.938021968","1594032128","1594032128","1594032128"
"13561.93820814","1594032128","1594032128","1594032128"
"13576.938413625","1594032128","1594032128","1594032128"
"13591.938340432","1594032128","1594032128","1594032128"
"13606.937778679","1594032128","1594032128","1594032128"
"13621.938187026","1594032128","1594032128","1594032128"
"13636.938041773","1594032128","1594032128","1594032128"
"13651.938366926","1594032128","1594032128","1594032128"
"13666.938470242","1594032128","1594032128","1594032128"
"13681.938714432","1594032128","1594032128","1594032128"
"13696.938836286","1594032128","1594032128","1594032128"
"13711.938886154","1594032128","1594032128","1594032128"
"13726.939008341","1594032128","1594032128","1594032128"
"13741.938752954","1594032128","1594032128","1594032128"
"13756.93871347","1594032128","1594032128","1594032128"
"13771.938561928","1594032128","1594032128","1594032128"
"13786.938344308","1594032128","1594032128","1594032128"
"13801.938451767","1594032128","1594032128","1594032128"
"13816.938152164","1594032128","1594032128","1594032128"
"13831.938271162","1594032128","1594032128","1594032128"
"13846.938025084","1594032128","1594032128","1594032128"
"13861.938526257","1594032128","1594032128","1594032128"
"13876.938635448","1594032128","1594032128","1594032128"
"13891.938683785","1594032128","1594032128","1594032128"
"13906.937634125","1594032128","1594032128","1594032128"
"13921.938199549","1594032128","1594032128","1594032128"
"13936.938092694","1594032128","1594032128","1594032128"
"13951.938495072","1594032128","1594032128","1594032128"
"13966.938480639","1594032128","1594032128","1594032128"
"13981.938406444","1594032128","1594032128","1594032128"
"13996.93879802","1594032128","1594032128","1594032128"
"14011.938019775","1594032128","1594032128","1594032128"
"14026.938910955","1594032128","1594032128","1594032128"
"14041.937697852","1594032128","1594032128","1594032128"
"14056.937914692","1594032128","1594032128","1594032128"
"14071.938525308","1594032128","1594032128","1594032128"
"14086.938548133","1594032128","1594032128","1594032128"
"14101.93820627","1594032128","1594032128","1594032128"
"14116.938395576","1594032128","1594032128","1594032128"
"14131.938255187","1594032128","1594032128","1594032128"
"14146.938249818","1594032128","1594032128","1594032128"
"14161.938131061","1594032128","1594032128","1594032128"
"14176.938720446","1594032128","1594032128","1594032128"
"14191.938004276","1594032128","1594032128","1594032128"
"14206.938346157","1594032128","1594032128","1594032128"
"14221.93836125","1594032128","1594032128","1594032128"
"14236.938079149","1594032128","1594032128","1594032128"
"14251.938804321","1594032128","1594032128","1594032128"
"14266.938214005","1594032128","1594032128","1594032128"
"14281.938068017","1594032128","1594032128","1594032128"
"14296.93835541","1594032128","1594032128","1594032128"
"14311.938150257","1594032128","1594032128","1594032128"
"14326.938267793","1594032128","1594032128","1594032128"
"14341.938126985","1594032128","1594032128","1594032128"
"14356.938552525","1594032128","1594032128","1594032128"
"14371.938327826","1594032128","1594032128","1594032128"
"14386.938717894","1594032128","1594032128","1594032128"
"14401.938586593","1594032128","1594032128","1594032128"
"14416.937999862","1594032128","1594032128","1594032128"
"14431.93813014","1594032128","1594032128","1594032128"
"14446.938294712","1594032128","1594032128","1594032128"
"14461.938620022","1594032128","1594032128","1594032128"
"14476.938106636","1594032128","1594032128","1594032128"
"14491.938204952","1594032128","1594032128","1594032128"
"14506.939931139","1594032128","1594032128","1594032128"
"14521.938785833","1594032128","1594032128","1594032128"
"14536.938756294","1594032128","1594032128","1594032128"
"14551.937846451","1594032128","1594032128","1594032128"
"14566.938280629","1594032128","1594032128","1594032128"
"14581.937963165","1594032128","1594032128","1594032128"
"14596.938083176","1594032128","1594032128","1594032128"
"14611.938444641","1594032128","1594032128","1594032128"
"14626.938762078","1594032128","1594032128","1594032128"
"14641.938862866","1594032128","1594032128","1594032128"
"14656.93883736","1594032128","1594032128","1594032128"
"14671.938640012","1594032128","1594032128","1594032128"
"14686.938036613","1594032128","1594032128","1594032128"
"14701.938713009","1594032128","1594032128","1594032128"
"14716.938137917","1594032128","1594032128","1594032128"
"14731.938328743","1594032128","1594032128","1594032128"
"14746.937952042","1594032128","1594032128","1594032128"
"14761.938392738","1594032128","1594032128","1594032128"
"14776.938174202","1594032128","1594032128","1594032128"
"14791.938929889","1594032128","1594032128","1594032128"
"14806.938185604","1594032128","1594032128","1594032128"
"14821.939433022","1594032128","1594032128","1594032128"
"14836.937996117","1594032128","1594032128","1594032128"
"14851.938662078","1594032128","1594032128","1594032128"
"14866.93826438","1594032128","1594032128","1594032128"
"14881.938837221","1594032128","1594032128","1594032128"
"14896.938936695","1594032128","1594032128","1594032128"
"14911.93809339","1594032128","1594032128","1594032128"
"14926.938715275","1594032128","1594032128","1594032128"
"14941.938098998","1594032128","1594032128","1594032128"
"14956.938147851","1594032128","1594032128","1594032128"
"14971.938464559","1594032128","1594032128","1594032128"
"14986.93898834","1594032128","1594032128","1594032128"
"15001.938467542","1594032128","1594032128","1594032128"
"15016.937950688","1594032128","1594032128","1594032128"
"15031.938758604","1594032128","1594032128","1594032128"
"15046.938520651","1594032128","1594032128","1594032128"
"15061.938387251","1594032128","1594032128","1594032128"
"15076.939011021","1594032128","1594032128","1594032128"
"15091.938715829","1594032128","1594032128","1594032128"
"15106.938278427","1594032128","1594032128","1594032128"
"15121.938565203","1594032128","1594032128","1594032128"
"15136.938680876","1594032128","1594032128","1594032128"
"15151.938128168","1594032128","1594032128","1594032128"
"15166.938015687","1594032128","1594032128","1594032128"
"15181.93881874","1594032128","1594032128","1594032128"
"15196.938008175","1594032128","1594032128","1594032128"
"15211.938367324","1594032128","1594032128","1594032128"
"15226.938337246","1594032128","1594032128","1594032128"
"15241.938055933","1594032128","1594032128","1594032128"
"15256.938234597","1594032128","1594032128","1594032128"
"15271.938567178","1594032128","1594032128","1594032128"
"15286.938563111","1594032128","1594032128","1594032128"
"15301.938810101","1594032128","1594032128","1594032128"
"15316.938760131","1594032128","1594032128","1594032128"
"15331.938601662","1594032128","1594032128","1594032128"
"15346.938877658","1594032128","1594032128","1594032128"
"15361.937806115","1594032128","1594032128","1594032128"
"15376.937710054","1594032128","1594032128","1594032128"
"15391.938758677","1594032128","1594032128","1594032128"
"15406.938603112","1594032128","1594032128","1594032128"
"15421.937845136","1594032128","1594032128","1594032128"
"15436.938084029","1594032128","1594032128","1594032128"
"15451.93837587","1594032128","1594032128","1594032128"
"15466.938056606","1594032128","1594032128","1594032128"
"15481.938790081","1594032128","1594032128","1594032128"
"15496.938094592","1594032128","1594032128","1594032128"
"15511.938493645","1594032128","1594032128","1594032128"
"15526.937978063","1594032128","1594032128","1594032128"
"15541.938343137","1594032128","1594032128","1594032128"
"15556.93790772","1594032128","1594032128","1594032128"
"15571.938538863","1594032128","1594032128","1594032128"
"15586.938503163","1594032128","1594032128","1594032128"
"15601.937762428","1594032128","1594032128","1594032128"
"15616.938715709","1594032128","1594032128","1594032128"
"15631.938180136","1594032128","1594032128","1594032128"
"15646.937769489","1594032128","1594032128","1594032128"
"15661.938354868","1594032128","1594032128","1594032128"
"15676.937865578","1594032128","1594032128","1594032128"
"15691.938662715","1594032128","1594032128","1594032128"
"15706.938475056","1594032128","1594032128","1594032128"
"15721.938281115","1594032128","1594032128","1594032128"
"15736.938345582","1594032128","1594032128","1594032128"
"15751.938456019","1594032128","1594032128","1594032128"
"15766.938597082","1594032128","1594032128","1594032128"
"15781.938520881","1594032128","1594032128","1594032128"
"15796.938421859","1594032128","1594032128","1594032128"
"15811.938018873","1594032128","1594032128","1594032128"
"15826.937810107","1594032128","1594032128","1594032128"
"15841.93808092","1594032128","1594032128","1594032128"
"15856.93810572","1594032128","1594032128","1594032128"
"15871.938474647","1594032128","1594032128","1594032128"
"15886.938756882","1594032128","1594032128","1594032128"
"15901.937628531","1594032128","1594032128","1594032128"
"15916.938653126","1594032128","1594032128","1594032128"
"15931.937793569","1594032128","1594032128","1594032128"
"15946.93781299","1594032128","1594032128","1594032128"
"15961.938685426","1594032128","1594032128","1594032128"
"15976.938873552","1594032128","1594032128","1594032128"
"15991.938292965","1594032128","1594032128","1594032128"
"16006.937970982","1594032128","1594032128","1594032128"
"16021.938666708","1594032128","1594032128","1594032128"
"16036.938418075","1594032128","1594032128","1594032128"
"16051.938633972","1594032128","1594032128","1594032128"
"16066.938137878","1594032128","1594032128","1594032128"
"16081.938177274","1594032128","1594032128","1594032128"
"16096.938353738","1594032128","1594032128","1594032128"
"16111.93830114","1594032128","1594032128","1594032128"
"16126.938035321","1594032128","1594032128","1594032128"
"16141.938417105","1594032128","1594032128","1594032128"
"16156.938634144","1594032128","1594032128","1594032128"
"16171.938556219","1594032128","1594032128","1594032128"
"16186.938285243","1594032128","1594032128","1594032128"
"16201.938692067","1594032128","1594032128","1594032128"
"16216.938595952","1594032128","1594032128","1594032128"
"16231.938166345","1594032128","1594032128","1594032128"
"16246.937750087","1594032128","1594032128","1594032128"
"16261.938364423","1594032128","1594032128","1594032128"
"16276.938692678","1594032128","1594032128","1594032128"
"16291.938521375","1594032128","1594032128","1594032128"
"16306.938019069","1594032128","1594032128","1594032128"
"16321.938488583","1594032128","1594032128","1594032128"
"16336.938601499","1594032128","1594032128","1594032128"
"16351.93869192","1594032128","1594032128","1594032128"
"16366.938866681","1594032128","1594032128","1594032128"
"16381.938957135","1594032128","1594032128","1594032128"
"16396.937996457","1594032128","1594032128","1594032128"
"16411.937856793","1594032128","1594032128","1594032128"
"16426.938142506","1594032128","1594032128","1594032128"
"16441.937834258","1594032128","1594032128","1594032128"
"16456.938499526","1594032128","1594032128","1594032128"
"16471.938687109","1594032128","1594032128","1594032128"
"16486.938529687","1594032128","1594032128","1594032128"
"16501.938720833","1594032128","1594032128","1594032128"
"16516.938291187","1594032128","1594032128","1594032128"
"16531.938191538","1594032128","1594032128","1594032128"
"16546.938642924","1594032128","1594032128","1594032128"
"16561.938165929","1594032128","1594032128","1594032128"
"16576.938193478","1594032128","1594032128","1594032128"
"16591.938434564","1594032128","1594032128","1594032128"
"16606.938164137","1594032128","1594032128","1594032128"
"16621.938139045","1594032128","1594032128","1594032128"
"16636.938587462","1594032128","1594032128","1594032128"
"16651.938443964","1594032128","1594032128","1594032128"
"16666.937901377","1594032128","1594032128","1594032128"
"16681.938732985","1594032128","1594032128","1594032128"
"16696.938497901","1594032128","1594032128","1594032128"
"16711.938315089","1594032128","1594032128","1594032128"
"16726.93845317","1594032128","1594032128","1594032128"
"16741.938206122","1594032128","1594032128","1594032128"
"16756.938528012","1594032128","1594032128","1594032128"
"16771.938768159","1594032128","1594032128","1594032128"
"16786.938674636","1594032128","1594032128","1594032128"
"16801.938483864","1594032128","1594032128","1594032128"
"16816.938029016","1594032128","1594032128","1594032128"
"16831.938261895","1594032128","1594032128","1594032128"
"16846.938566389","1594032128","1594032128","1594032128"
"16861.93861177","1594032128","1594032128","1594032128"
"16876.93786984","1594032128","1594032128","1594032128"
"16891.938163235","1594032128","1594032128","1594032128"
"16906.938560394","1594032128","1594032128","1594032128"
"16921.938253226","1594032128","1594032128","1594032128"
"16936.938281454","1594032128","1594032128","1594032128"
"16951.938901289","1594032128","1594032128","1594032128"
"16966.938548434","1594032128","1594032128","1594032128"
"16981.938308167","1594032128","1594032128","1594032128"
"16996.938904903","1594032128","1594032128","1594032128"
"17011.937865538","1594032128","1594032128","1594032128"
"17026.938115339","1594032128","1594032128","1594032128"
"17041.938313859","1594032128","1594032128","1594032128"
"17056.938194378","1594032128","1594032128","1594032128"
"17071.938950965","1594032128","1594032128","1594032128"
"17086.938483789","1594032128","1594032128","1594032128"
"17101.938335935","1594032128","1594032128","1594032128"
"17116.938201964","1594032128","1594032128","1594032128"
"17131.938931091","1594032128","1594032128","1594032128"
"17146.938114149","1594032128","1594032128","1594032128"
"17161.938690085","1594032128","1594032128","1594032128"
"17176.938513813","1594032128","1594032128","1594032128"
"17191.938464465","1594032128","1594032128","1594032128"
"17206.938756112","1594032128","1594032128","1594032128"
"17221.937878687","1594032128","1594032128","1594032128"
"17236.938356199","1594032128","1594032128","1594032128"
"17251.938277563","1594032128","1594032128","1594032128"
"17266.938880648","1594032128","1594032128","1594032128"
"17281.938596372","1594032128","1594032128","1594032128"
"17296.938560212","1594032128","1594032128","1594032128"
"17311.938136279","1594032128","1594032128","1594032128"
